image,label
ISIC_0027458_1,1
ISIC_0027458_2,1
ISIC_0027458_3,1
ISIC_0027458_4,1
ISIC_0027458_5,1
ISIC_0027459_0,1
ISIC_0027459_1,1
ISIC_0027459_2,1
ISIC_0027459_3,1
ISIC_0027459_4,1
ISIC_0027459_5,1
ISIC_0027460_0,1
ISIC_0027460_1,1
ISIC_0027460_2,1
ISIC_0027460_3,1
ISIC_0027460_4,1
ISIC_0027460_5,1
ISIC_0027461_0,1
ISIC_0027461_1,1
ISIC_0027461_2,1
ISIC_0027461_3,1
ISIC_0027461_4,1
ISIC_0027461_5,1
ISIC_0027462_0,1
ISIC_0027462_1,1
ISIC_0027462_2,1
ISIC_0027462_3,1
ISIC_0027462_4,1
ISIC_0027462_5,1
ISIC_0027464_0,1
ISIC_0027464_1,1
ISIC_0027464_2,1
ISIC_0027464_3,1
ISIC_0027464_4,1
ISIC_0027464_5,1
ISIC_0027465_0,1
ISIC_0027465_1,1
ISIC_0027465_2,1
ISIC_0027465_3,1
ISIC_0027465_4,1
ISIC_0027465_5,1
ISIC_0027466_0,1
ISIC_0027466_1,1
ISIC_0027466_2,1
ISIC_0027466_3,1
ISIC_0027466_4,1
ISIC_0027466_5,1
ISIC_0027467_0,1
ISIC_0027467_1,1
ISIC_0027467_2,1
ISIC_0027467_3,1
ISIC_0027467_4,1
ISIC_0027467_5,1
ISIC_0027468_0,1
ISIC_0027468_1,1
ISIC_0027468_2,1
ISIC_0027468_3,1
ISIC_0027468_4,1
ISIC_0027468_5,1
ISIC_0027469_0,1
ISIC_0027469_1,1
ISIC_0027469_2,1
ISIC_0027469_3,1
ISIC_0027469_4,1
ISIC_0027469_5,1
ISIC_0027471_0,1
ISIC_0027471_1,1
ISIC_0027471_2,1
ISIC_0027471_3,1
ISIC_0027471_4,1
ISIC_0027471_5,1
ISIC_0027472_0,1
ISIC_0027472_1,1
ISIC_0027472_2,1
ISIC_0027472_3,1
ISIC_0027472_4,1
ISIC_0027472_5,1
ISIC_0027474_0,1
ISIC_0027474_1,1
ISIC_0027474_2,1
ISIC_0027474_3,1
ISIC_0027474_4,1
ISIC_0027474_5,1
ISIC_0027475_0,1
ISIC_0027475_1,1
ISIC_0027475_2,1
ISIC_0027475_3,1
ISIC_0027475_4,1
ISIC_0027475_5,1
ISIC_0027476_0,1
ISIC_0027476_1,1
ISIC_0027476_2,1
ISIC_0027476_3,1
ISIC_0027476_4,1
ISIC_0027476_5,1
ISIC_0027477_0,1
ISIC_0027477_1,1
ISIC_0027477_2,1
ISIC_0027477_3,1
ISIC_0027477_4,1
ISIC_0027477_5,1
ISIC_0027479_0,1
ISIC_0027479_1,1
ISIC_0027479_2,1
ISIC_0027479_3,1
ISIC_0027479_4,1
ISIC_0027479_5,1
ISIC_0027481_0,1
ISIC_0027481_1,1
ISIC_0027481_2,1
ISIC_0027481_3,1
ISIC_0027481_4,1
ISIC_0027481_5,1
ISIC_0027482_0,1
ISIC_0027482_1,1
ISIC_0027482_2,1
ISIC_0027482_3,1
ISIC_0027482_4,1
ISIC_0027482_5,1
ISIC_0027483_0,1
ISIC_0027483_1,1
ISIC_0027483_2,1
ISIC_0027483_3,1
ISIC_0027483_4,1
ISIC_0027483_5,1
ISIC_0027484_0,1
ISIC_0027484_1,1
ISIC_0027484_2,1
ISIC_0027484_3,1
ISIC_0027484_4,1
ISIC_0027484_5,1
ISIC_0027485_0,1
ISIC_0027485_1,1
ISIC_0027485_2,1
ISIC_0027485_3,1
ISIC_0027485_4,1
ISIC_0027485_5,1
ISIC_0027486_0,1
ISIC_0027486_1,1
ISIC_0027486_2,1
ISIC_0027486_3,1
ISIC_0027486_4,1
ISIC_0027486_5,1
ISIC_0027489_0,1
ISIC_0027489_1,1
ISIC_0027489_2,1
ISIC_0027489_3,1
ISIC_0027489_4,1
ISIC_0027489_5,1
ISIC_0027490_0,1
ISIC_0027490_1,1
ISIC_0027490_2,1
ISIC_0027490_3,1
ISIC_0027490_4,1
ISIC_0027490_5,1
ISIC_0027491_0,1
ISIC_0027491_1,1
ISIC_0027491_2,1
ISIC_0027491_3,1
ISIC_0027491_4,1
ISIC_0027491_5,1
ISIC_0027492_0,1
ISIC_0027492_1,1
ISIC_0027492_2,1
ISIC_0027492_3,1
ISIC_0027492_4,1
ISIC_0027492_5,1
ISIC_0027493_0,1
ISIC_0027493_1,1
ISIC_0027493_2,1
ISIC_0027493_3,1
ISIC_0027493_4,1
ISIC_0027493_5,1
ISIC_0027494_0,1
ISIC_0027494_1,1
ISIC_0027494_2,1
ISIC_0027494_3,1
ISIC_0027494_4,1
ISIC_0027494_5,1
ISIC_0027495_0,1
ISIC_0027495_1,1
ISIC_0027495_2,1
ISIC_0027495_3,1
ISIC_0027495_4,1
ISIC_0027495_5,1
ISIC_0027496_0,1
ISIC_0027496_1,1
ISIC_0027496_2,1
ISIC_0027496_3,1
ISIC_0027496_4,1
ISIC_0027496_5,1
ISIC_0027497_0,1
ISIC_0027497_1,1
ISIC_0027497_2,1
ISIC_0027497_3,1
ISIC_0027497_4,1
ISIC_0027497_5,1
ISIC_0027498_0,1
ISIC_0027498_1,1
ISIC_0027498_2,1
ISIC_0027498_3,1
ISIC_0027498_4,1
ISIC_0027498_5,1
ISIC_0027499_0,1
ISIC_0027499_1,1
ISIC_0027499_2,1
ISIC_0027499_3,1
ISIC_0027499_4,1
ISIC_0027499_5,1
ISIC_0027500_0,1
ISIC_0027500_1,1
ISIC_0027500_2,1
ISIC_0027500_3,1
ISIC_0027500_4,1
ISIC_0027500_5,1
ISIC_0027501_0,1
ISIC_0027501_1,1
ISIC_0027501_2,1
ISIC_0027501_3,1
ISIC_0027501_4,1
ISIC_0027501_5,1
ISIC_0027503_0,1
ISIC_0027503_1,1
ISIC_0027503_2,1
ISIC_0027503_3,1
ISIC_0027503_4,1
ISIC_0027503_5,1
ISIC_0027505_0,1
ISIC_0027505_1,1
ISIC_0027505_2,1
ISIC_0027505_3,1
ISIC_0027505_4,1
ISIC_0027505_5,1
ISIC_0027508_0,1
ISIC_0027508_1,1
ISIC_0027508_2,1
ISIC_0027508_3,1
ISIC_0027508_4,1
ISIC_0027508_5,1
ISIC_0027510_0,1
ISIC_0027510_1,1
ISIC_0027510_2,1
ISIC_0027510_3,1
ISIC_0027510_4,1
ISIC_0027510_5,1
ISIC_0027511_0,1
ISIC_0027511_1,1
ISIC_0027511_2,1
ISIC_0027511_3,1
ISIC_0027511_4,1
ISIC_0027511_5,1
ISIC_0027512_0,1
ISIC_0027512_1,1
ISIC_0027512_2,1
ISIC_0027512_3,1
ISIC_0027512_4,1
ISIC_0027512_5,1
ISIC_0027514_0,1
ISIC_0027514_1,1
ISIC_0027514_2,1
ISIC_0027514_3,1
ISIC_0027514_4,1
ISIC_0027514_5,1
ISIC_0027515_0,1
ISIC_0027515_1,1
ISIC_0027515_2,1
ISIC_0027515_3,1
ISIC_0027515_4,1
ISIC_0027515_5,1
ISIC_0027516_0,1
ISIC_0027516_1,1
ISIC_0027516_2,1
ISIC_0027516_3,1
ISIC_0027516_4,1
ISIC_0027516_5,1
ISIC_0027518_0,1
ISIC_0027518_1,1
ISIC_0027518_2,1
ISIC_0027518_3,1
ISIC_0027518_4,1
ISIC_0027518_5,1
ISIC_0027519_0,1
ISIC_0027519_1,1
ISIC_0027519_2,1
ISIC_0027519_3,1
ISIC_0027519_4,1
ISIC_0027519_5,1
ISIC_0027520_0,1
ISIC_0027520_1,1
ISIC_0027520_2,1
ISIC_0027520_3,1
ISIC_0027520_4,1
ISIC_0027520_5,1
ISIC_0027521_0,1
ISIC_0027521_1,1
ISIC_0027521_2,1
ISIC_0027521_3,1
ISIC_0027521_4,1
ISIC_0027521_5,1
ISIC_0027523_0,1
ISIC_0027523_1,1
ISIC_0027523_2,1
ISIC_0027523_3,1
ISIC_0027523_4,1
ISIC_0027523_5,1
ISIC_0027524_0,1
ISIC_0027524_1,1
ISIC_0027524_2,1
ISIC_0027524_3,1
ISIC_0027524_4,1
ISIC_0027524_5,1
ISIC_0027528_0,1
ISIC_0027528_1,1
ISIC_0027528_2,1
ISIC_0027528_3,1
ISIC_0027528_4,1
ISIC_0027528_5,1
ISIC_0027530_0,1
ISIC_0027530_1,1
ISIC_0027530_2,1
ISIC_0027530_3,1
ISIC_0027530_4,1
ISIC_0027530_5,1
ISIC_0027532_0,1
ISIC_0027532_1,1
ISIC_0027532_2,1
ISIC_0027532_3,1
ISIC_0027532_4,1
ISIC_0027532_5,1
ISIC_0027534_0,1
ISIC_0027534_1,1
ISIC_0027534_2,1
ISIC_0027534_3,1
ISIC_0027534_4,1
ISIC_0027534_5,1
ISIC_0027535_0,1
ISIC_0027535_1,1
ISIC_0027535_2,1
ISIC_0027535_3,1
ISIC_0027535_4,1
ISIC_0027535_5,1
ISIC_0027537_0,1
ISIC_0027537_1,1
ISIC_0027537_2,1
ISIC_0027537_3,1
ISIC_0027537_4,1
ISIC_0027537_5,1
ISIC_0027538_0,1
ISIC_0027538_1,1
ISIC_0027538_2,1
ISIC_0027538_3,1
ISIC_0027538_4,1
ISIC_0027538_5,1
ISIC_0027539_0,1
ISIC_0027539_1,1
ISIC_0027539_2,1
ISIC_0027539_3,1
ISIC_0027539_4,1
ISIC_0027539_5,1
ISIC_0027540_0,1
ISIC_0027540_1,1
ISIC_0027540_2,1
ISIC_0027540_3,1
ISIC_0027540_4,1
ISIC_0027540_5,1
ISIC_0027541_0,1
ISIC_0027541_1,1
ISIC_0027541_2,1
ISIC_0027541_3,1
ISIC_0027541_4,1
ISIC_0027541_5,1
ISIC_0027542_0,1
ISIC_0027542_1,1
ISIC_0027542_2,1
ISIC_0027542_3,1
ISIC_0027542_4,1
ISIC_0027542_5,1
ISIC_0027543_0,1
ISIC_0027543_1,1
ISIC_0027543_2,1
ISIC_0027543_3,1
ISIC_0027543_4,1
ISIC_0027543_5,1
ISIC_0027547_0,1
ISIC_0027547_1,1
ISIC_0027547_2,1
ISIC_0027547_3,1
ISIC_0027547_4,1
ISIC_0027547_5,1
ISIC_0027548_0,1
ISIC_0027548_1,1
ISIC_0027548_2,1
ISIC_0027548_3,1
ISIC_0027548_4,1
ISIC_0027548_5,1
ISIC_0027549_0,1
ISIC_0027549_1,1
ISIC_0027549_2,1
ISIC_0027549_3,1
ISIC_0027549_4,1
ISIC_0027549_5,1
ISIC_0027551_0,1
ISIC_0027551_1,1
ISIC_0027551_2,1
ISIC_0027551_3,1
ISIC_0027551_4,1
ISIC_0027551_5,1
ISIC_0027553_0,1
ISIC_0027553_1,1
ISIC_0027553_2,1
ISIC_0027553_3,1
ISIC_0027553_4,1
ISIC_0027553_5,1
ISIC_0027554_0,1
ISIC_0027554_1,1
ISIC_0027554_2,1
ISIC_0027554_3,1
ISIC_0027554_4,1
ISIC_0027554_5,1
ISIC_0027555_0,1
ISIC_0027555_1,1
ISIC_0027555_2,1
ISIC_0027555_3,1
ISIC_0027555_4,1
ISIC_0027555_5,1
ISIC_0027556_0,1
ISIC_0027556_1,1
ISIC_0027556_2,1
ISIC_0027556_3,1
ISIC_0027556_4,1
ISIC_0027556_5,1
ISIC_0027557_0,1
ISIC_0027557_1,1
ISIC_0027557_2,1
ISIC_0027557_3,1
ISIC_0027557_4,1
ISIC_0027557_5,1
ISIC_0027558_0,1
ISIC_0027558_1,1
ISIC_0027558_2,1
ISIC_0027558_3,1
ISIC_0027558_4,1
ISIC_0027558_5,1
ISIC_0027564_0,1
ISIC_0027564_1,1
ISIC_0027564_2,1
ISIC_0027564_3,1
ISIC_0027564_4,1
ISIC_0027564_5,1
ISIC_0027565_0,1
ISIC_0027565_1,1
ISIC_0027565_2,1
ISIC_0027565_3,1
ISIC_0027565_4,1
ISIC_0027565_5,1
ISIC_0027566_0,1
ISIC_0027566_1,1
ISIC_0027566_2,1
ISIC_0027566_3,1
ISIC_0027566_4,1
ISIC_0027566_5,1
ISIC_0027567_0,1
ISIC_0027567_1,1
ISIC_0027567_2,1
ISIC_0027567_3,1
ISIC_0027567_4,1
ISIC_0027567_5,1
ISIC_0027568_0,1
ISIC_0027568_1,1
ISIC_0027568_2,1
ISIC_0027568_3,1
ISIC_0027568_4,1
ISIC_0027568_5,1
ISIC_0027569_0,1
ISIC_0027569_1,1
ISIC_0027569_2,1
ISIC_0027569_3,1
ISIC_0027569_4,1
ISIC_0027569_5,1
ISIC_0027570_0,1
ISIC_0027570_1,1
ISIC_0027570_2,1
ISIC_0027570_3,1
ISIC_0027570_4,1
ISIC_0027570_5,1
ISIC_0027571_0,1
ISIC_0027571_1,1
ISIC_0027571_2,1
ISIC_0027571_3,1
ISIC_0027571_4,1
ISIC_0027571_5,1
ISIC_0027572_0,1
ISIC_0027572_1,1
ISIC_0027572_2,1
ISIC_0027572_3,1
ISIC_0027572_4,1
ISIC_0027572_5,1
ISIC_0027574_0,1
ISIC_0027574_1,1
ISIC_0027574_2,1
ISIC_0027574_3,1
ISIC_0027574_4,1
ISIC_0027574_5,1
ISIC_0027575_0,1
ISIC_0027575_1,1
ISIC_0027575_2,1
ISIC_0027575_3,1
ISIC_0027575_4,1
ISIC_0027575_5,1
ISIC_0027576_0,1
ISIC_0027576_1,1
ISIC_0027576_2,1
ISIC_0027576_3,1
ISIC_0027576_4,1
ISIC_0027576_5,1
ISIC_0027578_0,1
ISIC_0027578_1,1
ISIC_0027578_2,1
ISIC_0027578_3,1
ISIC_0027578_4,1
ISIC_0027578_5,1
ISIC_0027579_0,1
ISIC_0027579_1,1
ISIC_0027579_2,1
ISIC_0027579_3,1
ISIC_0027579_4,1
ISIC_0027579_5,1
ISIC_0027581_0,1
ISIC_0027581_1,1
ISIC_0027581_2,1
ISIC_0027581_3,1
ISIC_0027581_4,1
ISIC_0027581_5,1
ISIC_0027582_0,1
ISIC_0027582_1,1
ISIC_0027582_2,1
ISIC_0027582_3,1
ISIC_0027582_4,1
ISIC_0027582_5,1
ISIC_0027583_0,1
ISIC_0027583_1,1
ISIC_0027583_2,1
ISIC_0027583_3,1
ISIC_0027583_4,1
ISIC_0027583_5,1
ISIC_0027585_0,1
ISIC_0027585_1,1
ISIC_0027585_2,1
ISIC_0027585_3,1
ISIC_0027585_4,1
ISIC_0027585_5,1
ISIC_0027586_0,1
ISIC_0027586_1,1
ISIC_0027586_2,1
ISIC_0027586_3,1
ISIC_0027586_4,1
ISIC_0027586_5,1
ISIC_0027587_0,1
ISIC_0027587_1,1
ISIC_0027587_2,1
ISIC_0027587_3,1
ISIC_0027587_4,1
ISIC_0027587_5,1
ISIC_0027589_0,1
ISIC_0027589_1,1
ISIC_0027589_2,1
ISIC_0027589_3,1
ISIC_0027589_4,1
ISIC_0027589_5,1
ISIC_0027591_0,1
ISIC_0027591_1,1
ISIC_0027591_2,1
ISIC_0027591_3,1
ISIC_0027591_4,1
ISIC_0027591_5,1
ISIC_0027592_0,1
ISIC_0027592_1,1
ISIC_0027592_2,1
ISIC_0027592_3,1
ISIC_0027592_4,1
ISIC_0027592_5,1
ISIC_0027593_0,1
ISIC_0027593_1,1
ISIC_0027593_2,1
ISIC_0027593_3,1
ISIC_0027593_4,1
ISIC_0027593_5,1
ISIC_0027594_0,1
ISIC_0027594_1,1
ISIC_0027594_2,1
ISIC_0027594_3,1
ISIC_0027594_4,1
ISIC_0027594_5,1
ISIC_0027596_0,1
ISIC_0027596_1,1
ISIC_0027596_2,1
ISIC_0027596_3,1
ISIC_0027596_4,1
ISIC_0027596_5,1
ISIC_0027597_0,1
ISIC_0027597_1,1
ISIC_0027597_2,1
ISIC_0027597_3,1
ISIC_0027597_4,1
ISIC_0027597_5,1
ISIC_0027599_0,1
ISIC_0027599_1,1
ISIC_0027599_2,1
ISIC_0027599_3,1
ISIC_0027599_4,1
ISIC_0027599_5,1
ISIC_0027600_0,1
ISIC_0027600_1,1
ISIC_0027600_2,1
ISIC_0027600_3,1
ISIC_0027600_4,1
ISIC_0027600_5,1
ISIC_0027602_0,1
ISIC_0027602_1,1
ISIC_0027602_2,1
ISIC_0027602_3,1
ISIC_0027602_4,1
ISIC_0027602_5,1
ISIC_0027603_0,1
ISIC_0027603_1,1
ISIC_0027603_2,1
ISIC_0027603_3,1
ISIC_0027603_4,1
ISIC_0027603_5,1
ISIC_0027605_0,1
ISIC_0027605_1,1
ISIC_0027605_2,1
ISIC_0027605_3,1
ISIC_0027605_4,1
ISIC_0027605_5,1
ISIC_0027607_0,1
ISIC_0027607_1,1
ISIC_0027607_2,1
ISIC_0027607_3,1
ISIC_0027607_4,1
ISIC_0027607_5,1
ISIC_0027610_0,1
ISIC_0027610_1,1
ISIC_0027610_2,1
ISIC_0027610_3,1
ISIC_0027610_4,1
ISIC_0027610_5,1
ISIC_0027611_0,1
ISIC_0027611_1,1
ISIC_0027611_2,1
ISIC_0027611_3,1
ISIC_0027611_4,1
ISIC_0027611_5,1
ISIC_0027614_0,1
ISIC_0027614_1,1
ISIC_0027614_2,1
ISIC_0027614_3,1
ISIC_0027614_4,1
ISIC_0027614_5,1
ISIC_0027617_0,1
ISIC_0027617_1,1
ISIC_0027617_2,1
ISIC_0027617_3,1
ISIC_0027617_4,1
ISIC_0027617_5,1
ISIC_0027618_0,1
ISIC_0027618_1,1
ISIC_0027618_2,1
ISIC_0027618_3,1
ISIC_0027618_4,1
ISIC_0027618_5,1
ISIC_0027619_0,1
ISIC_0027619_1,1
ISIC_0027619_2,1
ISIC_0027619_3,1
ISIC_0027619_4,1
ISIC_0027619_5,1
ISIC_0027621_0,1
ISIC_0027621_1,1
ISIC_0027621_2,1
ISIC_0027621_3,1
ISIC_0027621_4,1
ISIC_0027621_5,1
ISIC_0027623_0,1
ISIC_0027623_1,1
ISIC_0027623_2,1
ISIC_0027623_3,1
ISIC_0027623_4,1
ISIC_0027623_5,1
ISIC_0027624_0,1
ISIC_0027624_1,1
ISIC_0027624_2,1
ISIC_0027624_3,1
ISIC_0027624_4,1
ISIC_0027624_5,1
ISIC_0027625_0,1
ISIC_0027625_1,1
ISIC_0027625_2,1
ISIC_0027625_3,1
ISIC_0027625_4,1
ISIC_0027625_5,1
ISIC_0027627_0,1
ISIC_0027627_1,1
ISIC_0027627_2,1
ISIC_0027627_3,1
ISIC_0027627_4,1
ISIC_0027627_5,1
ISIC_0027628_0,1
ISIC_0027628_1,1
ISIC_0027628_2,1
ISIC_0027628_3,1
ISIC_0027628_4,1
ISIC_0027628_5,1
ISIC_0027630_0,1
ISIC_0027630_1,1
ISIC_0027630_2,1
ISIC_0027630_3,1
ISIC_0027630_4,1
ISIC_0027630_5,1
ISIC_0027632_0,1
ISIC_0027632_1,1
ISIC_0027632_2,1
ISIC_0027632_3,1
ISIC_0027632_4,1
ISIC_0027632_5,1
ISIC_0027633_0,1
ISIC_0027633_1,1
ISIC_0027633_2,1
ISIC_0027633_3,1
ISIC_0027633_4,1
ISIC_0027633_5,1
ISIC_0027634_0,1
ISIC_0027634_1,1
ISIC_0027634_2,1
ISIC_0027634_3,1
ISIC_0027634_4,1
ISIC_0027634_5,1
ISIC_0027635_0,1
ISIC_0027635_1,1
ISIC_0027635_2,1
ISIC_0027635_3,1
ISIC_0027635_4,1
ISIC_0027635_5,1
ISIC_0027636_0,1
ISIC_0027636_1,1
ISIC_0027636_2,1
ISIC_0027636_3,1
ISIC_0027636_4,1
ISIC_0027636_5,1
ISIC_0027637_0,1
ISIC_0027637_1,1
ISIC_0027637_2,1
ISIC_0027637_3,1
ISIC_0027637_4,1
ISIC_0027637_5,1
ISIC_0027638_0,1
ISIC_0027638_1,1
ISIC_0027638_2,1
ISIC_0027638_3,1
ISIC_0027638_4,1
ISIC_0027638_5,1
ISIC_0027639_0,1
ISIC_0027639_1,1
ISIC_0027639_2,1
ISIC_0027639_3,1
ISIC_0027639_4,1
ISIC_0027639_5,1
ISIC_0027640_0,1
ISIC_0027640_1,1
ISIC_0027640_2,1
ISIC_0027640_3,1
ISIC_0027640_4,1
ISIC_0027640_5,1
ISIC_0027641_0,1
ISIC_0027641_1,1
ISIC_0027641_2,1
ISIC_0027641_3,1
ISIC_0027641_4,1
ISIC_0027641_5,1
ISIC_0027642_0,1
ISIC_0027642_1,1
ISIC_0027642_2,1
ISIC_0027642_3,1
ISIC_0027642_4,1
ISIC_0027642_5,1
ISIC_0027643_0,1
ISIC_0027643_1,1
ISIC_0027643_2,1
ISIC_0027643_3,1
ISIC_0027643_4,1
ISIC_0027643_5,1
ISIC_0027644_0,1
ISIC_0027644_1,1
ISIC_0027644_2,1
ISIC_0027644_3,1
ISIC_0027644_4,1
ISIC_0027644_5,1
ISIC_0027645_0,1
ISIC_0027645_1,1
ISIC_0027645_2,1
ISIC_0027645_3,1
ISIC_0027645_4,1
ISIC_0027645_5,1
ISIC_0027646_0,1
ISIC_0027646_1,1
ISIC_0027646_2,1
ISIC_0027646_3,1
ISIC_0027646_4,1
ISIC_0027646_5,1
ISIC_0027647_0,1
ISIC_0027647_1,1
ISIC_0027647_2,1
ISIC_0027647_3,1
ISIC_0027647_4,1
ISIC_0027647_5,1
ISIC_0027653_0,1
ISIC_0027653_1,1
ISIC_0027653_2,1
ISIC_0027653_3,1
ISIC_0027653_4,1
ISIC_0027653_5,1
ISIC_0027654_0,1
ISIC_0027654_1,1
ISIC_0027654_2,1
ISIC_0027654_3,1
ISIC_0027654_4,1
ISIC_0027654_5,1
ISIC_0027655_0,1
ISIC_0027655_1,1
ISIC_0027655_2,1
ISIC_0027655_3,1
ISIC_0027655_4,1
ISIC_0027655_5,1
ISIC_0027656_0,1
ISIC_0027656_1,1
ISIC_0027656_2,1
ISIC_0027656_3,1
ISIC_0027656_4,1
ISIC_0027656_5,1
ISIC_0027657_0,1
ISIC_0027657_1,1
ISIC_0027657_2,1
ISIC_0027657_3,1
ISIC_0027657_4,1
ISIC_0027657_5,1
ISIC_0027658_0,1
ISIC_0027658_1,1
ISIC_0027658_2,1
ISIC_0027658_3,1
ISIC_0027658_4,1
ISIC_0027658_5,1
ISIC_0027660_0,1
ISIC_0027660_1,1
ISIC_0027660_2,1
ISIC_0027660_3,1
ISIC_0027660_4,1
ISIC_0027660_5,1
ISIC_0027661_0,1
ISIC_0027661_1,1
ISIC_0027661_2,1
ISIC_0027661_3,1
ISIC_0027661_4,1
ISIC_0027661_5,1
ISIC_0027662_0,1
ISIC_0027662_1,1
ISIC_0027662_2,1
ISIC_0027662_3,1
ISIC_0027662_4,1
ISIC_0027662_5,1
ISIC_0027664_0,1
ISIC_0027664_1,1
ISIC_0027664_2,1
ISIC_0027664_3,1
ISIC_0027664_4,1
ISIC_0027664_5,1
ISIC_0027666_0,1
ISIC_0027666_1,1
ISIC_0027666_2,1
ISIC_0027666_3,1
ISIC_0027666_4,1
ISIC_0027666_5,1
ISIC_0027667_0,1
ISIC_0027667_1,1
ISIC_0027667_2,1
ISIC_0027667_3,1
ISIC_0027667_4,1
ISIC_0027667_5,1
ISIC_0027670_0,1
ISIC_0027670_1,1
ISIC_0027670_2,1
ISIC_0027670_3,1
ISIC_0027670_4,1
ISIC_0027670_5,1
ISIC_0027671_0,1
ISIC_0027671_1,1
ISIC_0027671_2,1
ISIC_0027671_3,1
ISIC_0027671_4,1
ISIC_0027671_5,1
ISIC_0027674_0,1
ISIC_0027674_1,1
ISIC_0027674_2,1
ISIC_0027674_3,1
ISIC_0027674_4,1
ISIC_0027674_5,1
ISIC_0027676_0,1
ISIC_0027676_1,1
ISIC_0027676_2,1
ISIC_0027676_3,1
ISIC_0027676_4,1
ISIC_0027676_5,1
ISIC_0027679_0,1
ISIC_0027679_1,1
ISIC_0027679_2,1
ISIC_0027679_3,1
ISIC_0027679_4,1
ISIC_0027679_5,1
ISIC_0027682_0,1
ISIC_0027682_1,1
ISIC_0027682_2,1
ISIC_0027682_3,1
ISIC_0027682_4,1
ISIC_0027682_5,1
ISIC_0027683_0,1
ISIC_0027683_1,1
ISIC_0027683_2,1
ISIC_0027683_3,1
ISIC_0027683_4,1
ISIC_0027683_5,1
ISIC_0027684_0,1
ISIC_0027684_1,1
ISIC_0027684_2,1
ISIC_0027684_3,1
ISIC_0027684_4,1
ISIC_0027684_5,1
ISIC_0027685_0,1
ISIC_0027685_1,1
ISIC_0027685_2,1
ISIC_0027685_3,1
ISIC_0027685_4,1
ISIC_0027685_5,1
ISIC_0027686_0,1
ISIC_0027686_1,1
ISIC_0027686_2,1
ISIC_0027686_3,1
ISIC_0027686_4,1
ISIC_0027686_5,1
ISIC_0027687_0,1
ISIC_0027687_1,1
ISIC_0027687_2,1
ISIC_0027687_3,1
ISIC_0027687_4,1
ISIC_0027687_5,1
ISIC_0027688_0,1
ISIC_0027688_1,1
ISIC_0027688_2,1
ISIC_0027688_3,1
ISIC_0027688_4,1
ISIC_0027688_5,1
ISIC_0027689_0,1
ISIC_0027689_1,1
ISIC_0027689_2,1
ISIC_0027689_3,1
ISIC_0027689_4,1
ISIC_0027689_5,1
ISIC_0027690_0,1
ISIC_0027690_1,1
ISIC_0027690_2,1
ISIC_0027690_3,1
ISIC_0027690_4,1
ISIC_0027690_5,1
ISIC_0027691_0,1
ISIC_0027691_1,1
ISIC_0027691_2,1
ISIC_0027691_3,1
ISIC_0027691_4,1
ISIC_0027691_5,1
ISIC_0027692_0,1
ISIC_0027692_1,1
ISIC_0027692_2,1
ISIC_0027692_3,1
ISIC_0027692_4,1
ISIC_0027692_5,1
ISIC_0027694_0,1
ISIC_0027694_1,1
ISIC_0027694_2,1
ISIC_0027694_3,1
ISIC_0027694_4,1
ISIC_0027694_5,1
ISIC_0027695_0,1
ISIC_0027695_1,1
ISIC_0027695_2,1
ISIC_0027695_3,1
ISIC_0027695_4,1
ISIC_0027695_5,1
ISIC_0027696_0,1
ISIC_0027696_1,1
ISIC_0027696_2,1
ISIC_0027696_3,1
ISIC_0027696_4,1
ISIC_0027696_5,1
ISIC_0027697_0,1
ISIC_0027697_1,1
ISIC_0027697_2,1
ISIC_0027697_3,1
ISIC_0027697_4,1
ISIC_0027697_5,1
ISIC_0027698_0,1
ISIC_0027698_1,1
ISIC_0027698_2,1
ISIC_0027698_3,1
ISIC_0027698_4,1
ISIC_0027698_5,1
ISIC_0027699_0,1
ISIC_0027699_1,1
ISIC_0027699_2,1
ISIC_0027699_3,1
ISIC_0027699_4,1
ISIC_0027699_5,1
ISIC_0027701_0,1
ISIC_0027701_1,1
ISIC_0027701_2,1
ISIC_0027701_3,1
ISIC_0027701_4,1
ISIC_0027701_5,1
ISIC_0027703_0,1
ISIC_0027703_1,1
ISIC_0027703_2,1
ISIC_0027703_3,1
ISIC_0027703_4,1
ISIC_0027703_5,1
ISIC_0027705_0,1
ISIC_0027705_1,1
ISIC_0027705_2,1
ISIC_0027705_3,1
ISIC_0027705_4,1
ISIC_0027705_5,1
ISIC_0027707_0,1
ISIC_0027707_1,1
ISIC_0027707_2,1
ISIC_0027707_3,1
ISIC_0027707_4,1
ISIC_0027707_5,1
ISIC_0027709_0,1
ISIC_0027709_1,1
ISIC_0027709_2,1
ISIC_0027709_3,1
ISIC_0027709_4,1
ISIC_0027709_5,1
ISIC_0027711_0,1
ISIC_0027711_1,1
ISIC_0027711_2,1
ISIC_0027711_3,1
ISIC_0027711_4,1
ISIC_0027711_5,1
ISIC_0027712_0,1
ISIC_0027712_1,1
ISIC_0027712_2,1
ISIC_0027712_3,1
ISIC_0027712_4,1
ISIC_0027712_5,1
ISIC_0027714_0,1
ISIC_0027714_1,1
ISIC_0027714_2,1
ISIC_0027714_3,1
ISIC_0027714_4,1
ISIC_0027714_5,1
ISIC_0027715_0,1
ISIC_0027715_1,1
ISIC_0027715_2,1
ISIC_0027715_3,1
ISIC_0027715_4,1
ISIC_0027715_5,1
ISIC_0027716_0,1
ISIC_0027716_1,1
ISIC_0027716_2,1
